create_date,sido_cd,max_ta,max_wbtemp,max_tafeel,max_ta_cluster,max_wbtemp_cluster,max_tafeel_cluster
2015-07-26,35,33.7,27.1,33.15,1,1,1
2015-07-26,37,34.4,26.3,33.78,1,1,1
2015-07-26,36,34.8,27.1,34.57,1,1,1
2015-07-26,11,29.8,24.7,30.67,2,3,2
2015-07-26,34,32.9,26.1,32.86,1,1,1
2015-07-26,32,33.2,25.4,32.58,1,1,1
2015-07-26,25,32.7,26.4,33.04,2,1,1
2015-07-26,21,30.2,25.5,31.21,2,1,2
2015-07-26,24,33.7,26.7,33.48,1,1,1
2015-07-26,26,31.8,25.7,32.15,2,1,1
2015-07-26,38,35.7,27.1,34.93,1,1,1
2015-07-27,33,28.2,23.7,29.18,2,3,2
2015-07-27,37,34.8,26.3,34.16,1,1,1
2015-07-27,36,32.4,27.6,33.47,1,1,1
2015-07-27,34,28.7,25.7,30.67,2,1,2
2015-07-27,25,28.0,25.3,29.65,2,1,2
2015-07-27,21,31.2,26.2,32.26,2,1,1
2015-07-27,24,29.8,26.8,31.65,2,1,2
2015-07-27,26,35.4,26.9,34.75,1,1,1
2015-07-27,38,33.8,27.4,33.58,1,1,1
2015-07-28,31,32.7,26.0,31.99,1,1,1
2015-07-28,33,31.4,24.7,31.3,2,1,2
2015-07-28,22,34.5,25.6,33.64,1,1,1
2015-07-28,37,35.1,26.3,34.16,1,1,1
2015-07-28,36,33.8,28.6,34.43,1,1,1
2015-07-28,11,30.9,24.7,31.08,2,1,1
2015-07-28,34,31.2,26.8,32.2,2,1,1
2015-07-28,32,34.2,26.1,32.91,1,1,1
2015-07-28,25,31.2,26.9,32.59,2,1,1
2015-07-28,21,31.8,26.7,32.78,1,1,1
2015-07-28,24,30.5,27.0,32.29,2,1,1
2015-07-28,26,34.1,27.3,33.97,1,1,1
2015-07-28,38,34.8,28.2,34.39,1,1,1
2015-07-29,33,30.5,27.2,32.04,2,1,1
2015-07-29,22,33.0,26.7,33.07,1,1,1
2015-07-29,35,33.6,28.1,33.96,1,1,1
2015-07-29,37,33.9,27.4,34.07,1,1,1
2015-07-29,36,34.2,29.7,35.66,1,2,3
2015-07-29,39,36.0,27.9,35.57,1,1,1
2015-07-29,21,30.7,27.0,32.41,2,1,1
2015-07-29,24,33.8,28.5,34.53,1,1,1
2015-07-29,26,34.3,27.6,34.47,1,1,1
2015-07-29,38,35.3,28.6,34.55,1,1,1
2015-07-30,31,34.3,28.1,34.37,1,1,1
2015-07-30,33,34.0,25.8,33.47,1,1,1
2015-07-30,22,36.4,27.1,34.95,1,1,1
2015-07-30,35,35.0,29.3,34.99,1,1,1
2015-07-30,37,36.8,27.3,35.8,1,1,1
2015-07-30,36,34.4,28.9,35.32,1,1,1
2015-07-30,11,32.7,26.4,32.87,1,1,1
2015-07-30,39,30.9,27.1,32.53,2,1,1
2015-07-30,32,36.3,27.0,34.63,1,1,1
2015-07-30,25,34.2,27.9,34.75,1,1,1
2015-07-30,21,30.2,26.7,31.9,2,1,1
2015-07-30,24,34.0,28.6,35.01,1,1,1
2015-07-30,26,35.8,28.0,35.46,1,1,1
2015-07-30,38,36.4,27.8,35.27,1,1,1
2015-07-31,31,33.2,27.1,33.27,1,1,1
2015-07-31,33,34.6,26.3,34.06,1,1,1
2015-07-31,22,35.8,26.5,34.23,1,1,1
2015-07-31,35,32.8,27.9,33.85,1,1,1
2015-07-31,37,37.3,27.4,36.05,1,1,1
2015-07-31,29,33.7,27.5,34.15,1,1,1
2015-07-31,36,33.9,27.7,34.45,1,2,3
2015-07-31,11,32.3,26.2,32.84,2,1,1
2015-07-31,39,31.9,27.1,33.05,2,1,1
2015-07-31,32,35.6,26.8,34.37,1,1,1
2015-07-31,21,31.9,26.5,32.7,2,1,1
2015-07-31,24,33.3,26.9,33.22,1,1,1
2015-07-31,26,34.5,26.9,34.37,1,2,3
2015-07-31,38,36.0,28.3,35.87,1,1,1
2015-07-31,23,28.9,28.5,32.23,2,1,1
2015-08-01,31,32.1,26.9,33.08,1,1,1
2015-08-01,33,33.8,25.2,32.85,3,2,3
2015-08-01,22,36.1,25.9,34.28,1,1,1
2015-08-01,35,34.0,27.6,33.77,1,1,1
2015-08-01,37,36.2,27.3,35.06,1,1,1
2015-08-01,29,33.3,26.8,33.57,1,1,1
2015-08-01,36,34.5,27.9,34.86,1,1,1
2015-08-01,11,31.3,25.7,32.01,2,1,1
2015-08-01,34,33.5,27.6,33.89,1,1,1
2015-08-01,39,30.4,26.5,31.7,1,1,1
2015-08-01,32,34.3,26.9,34.18,1,1,1
2015-08-01,21,30.5,26.1,31.8,2,1,1
2015-08-01,24,33.4,27.8,34.22,1,1,1
2015-08-01,26,35.2,27.1,34.22,1,1,1
2015-08-01,38,35.1,27.5,34.97,1,1,1
2015-08-01,23,29.1,29.0,32.58,2,1,1
2015-08-02,33,31.8,25.0,31.79,2,1,1
2015-08-02,22,34.5,25.6,33.64,1,1,1
2015-08-02,35,32.9,28.7,33.62,1,1,1
2015-08-02,37,35.9,26.8,34.91,1,1,1
2015-08-02,36,32.5,27.9,33.75,1,1,1
2015-08-02,34,31.1,27.4,32.68,2,1,1
2015-08-02,39,31.6,26.9,32.15,1,1,1
2015-08-02,32,30.3,26.9,31.48,2,1,1
2015-08-02,25,31.5,28.1,33.27,2,1,1
2015-08-02,24,32.3,27.6,33.46,2,1,1
2015-08-02,26,34.4,27.1,34.37,1,1,1
2015-08-02,38,34.3,27.1,34.37,1,1,1
2015-08-02,23,28.6,28.5,32.06,2,1,1
2015-08-03,31,31.6,26.2,32.22,2,1,1
2015-08-03,22,35.9,25.2,33.44,1,1,1
2015-08-03,37,36.8,26.3,34.69,1,2,3
2015-08-03,36,33.7,26.6,33.68,1,1,1
2015-08-03,34,32.7,26.2,32.46,1,1,1
2015-08-03,21,30.4,25.5,31.36,2,1,2
2015-08-03,24,32.9,26.3,33.16,1,1,1
2015-08-03,26,36.0,25.6,33.93,1,1,1
2015-08-03,38,34.9,26.2,33.93,1,1,1
2015-08-04,31,32.4,26.6,32.29,1,1,1
2015-08-04,22,35.9,24.7,33.57,1,3,1
2015-08-04,35,34.8,27.0,33.94,1,1,1
2015-08-04,37,37.2,26.6,34.79,1,1,1
2015-08-04,36,33.7,26.9,33.87,1,1,1
2015-08-04,11,30.3,25.1,31.08,2,1,2
2015-08-04,34,33.4,26.9,33.18,1,1,1
2015-08-04,39,31.5,27.4,32.98,1,1,1
2015-08-04,32,36.7,26.2,34.52,1,1,1
2015-08-04,26,36.2,25.4,34.25,1,1,1
2015-08-05,31,33.6,26.7,33.18,1,1,1
2015-08-05,33,33.3,25.5,32.88,1,1,1
2015-08-05,22,36.2,25.1,33.99,1,1,1
2015-08-05,35,34.5,27.3,33.78,1,1,1
2015-08-05,37,36.6,26.8,34.8,1,1,1
2015-08-05,36,34.7,27.7,34.87,1,1,1
2015-08-05,34,33.7,27.9,34.25,1,1,1
2015-08-05,32,36.0,26.0,34.66,1,1,1
2015-08-05,25,33.7,26.8,33.77,1,1,1
2015-08-05,21,31.1,25.9,31.98,2,1,1
2015-08-05,24,34.0,26.7,33.97,1,1,1
2015-08-05,26,35.8,25.6,33.47,1,1,1
2015-08-05,38,36.2,27.7,35.2,1,1,1
2015-08-05,23,30.1,29.4,33.0,2,1,1
2015-08-06,31,34.5,26.8,34.18,1,1,1
2015-08-06,33,34.4,26.3,33.68,1,1,1
2015-08-06,22,37.4,25.7,34.29,1,1,1
2015-08-06,35,34.8,27.4,34.57,1,1,1
2015-08-06,37,38.3,26.6,34.95,1,1,1
2015-08-06,36,36.0,27.3,35.34,1,1,1
2015-08-06,11,34.2,25.7,33.28,1,1,1
2015-08-06,34,34.1,27.9,34.56,1,2,3
2015-08-06,32,35.5,28.1,34.74,1,1,1
2015-08-06,24,33.7,26.5,33.58,1,1,1
2015-08-06,26,34.8,26.7,34.16,1,1,1
2015-08-06,38,36.8,27.2,35.44,1,1,1
2015-08-06,23,31.5,29.4,33.85,2,1,1
2015-08-07,31,35.1,27.6,35.07,3,2,3
2015-08-07,33,34.9,26.0,34.05,1,1,1
2015-08-07,22,36.0,26.6,34.05,1,1,1
2015-08-07,35,36.1,28.8,35.22,3,2,3
2015-08-07,37,36.5,26.3,34.66,1,1,1
2015-08-07,29,35.9,27.4,35.13,1,1,1
2015-08-07,36,37.0,27.6,35.76,1,1,1
2015-08-07,11,34.3,26.7,33.76,1,1,1
2015-08-07,34,35.1,29.0,35.05,1,2,3
2015-08-07,39,33.3,28.7,33.59,1,1,1
2015-08-07,32,36.9,28.2,35.89,1,1,1
2015-08-07,25,35.9,27.4,35.13,1,1,1
2015-08-07,21,32.1,27.2,33.25,1,1,1
2015-08-07,24,35.6,27.1,35.05,1,1,1
2015-08-07,26,34.6,27.0,34.47,1,1,1
2015-08-07,38,36.3,28.5,35.3,1,1,1
2015-08-07,23,32.8,29.8,34.54,1,1,1
2015-08-08,31,33.2,27.1,33.65,1,1,1
2015-08-08,33,34.9,25.5,33.82,1,1,1
2015-08-08,22,34.8,26.8,34.47,1,1,1
2015-08-08,35,34.0,28.4,34.82,1,1,1
2015-08-08,37,35.6,27.1,35.05,1,1,1
2015-08-08,36,35.3,28.1,35.37,1,2,3
2015-08-08,11,32.6,25.3,32.48,1,1,1
2015-08-08,34,34.2,27.9,34.47,1,1,1
2015-08-08,39,31.0,27.6,32.73,2,1,1
2015-08-08,32,36.6,28.4,34.88,1,1,1
2015-08-08,25,33.8,27.6,34.35,1,1,1
2015-08-08,24,34.2,27.9,34.75,1,1,1
2015-08-08,26,33.6,27.0,33.67,1,1,1
2015-08-08,38,36.5,27.6,35.61,1,2,3
2015-08-08,23,31.1,30.1,34.0,2,1,1
2015-08-09,31,30.8,25.9,31.85,1,1,1
2015-08-09,33,30.5,23.8,30.36,2,3,2
2015-08-09,35,33.7,26.2,32.97,1,1,1
2015-08-09,37,36.5,25.9,34.05,1,1,1
2015-08-09,36,36.6,27.2,35.37,1,1,1
2015-08-09,11,30.7,24.3,30.78,2,3,2
2015-08-09,39,30.7,27.8,32.81,2,1,1
2015-08-09,32,32.0,26.2,31.69,1,1,1
2015-08-09,25,32.0,25.3,32.08,2,1,1
2015-08-09,24,32.5,26.2,32.95,2,1,1
2015-08-09,26,33.9,27.3,34.26,1,1,1
2015-08-09,38,35.9,27.3,34.87,1,1,1
2015-08-10,31,31.5,24.8,31.46,2,1,1
2015-08-10,35,31.3,25.5,31.0,2,1,2
2015-08-10,36,34.8,26.4,33.94,1,1,1
2015-08-10,11,31.9,25.2,31.96,2,1,1
2015-08-10,34,29.0,25.9,30.62,2,1,2
2015-08-10,39,31.5,26.0,31.93,2,1,1
2015-08-10,32,31.9,26.5,31.78,2,1,1
2015-08-10,25,29.5,25.3,30.84,2,1,2
2015-08-10,21,32.8,25.6,32.13,1,1,1
2015-08-10,38,34.6,26.3,33.16,1,1,1
2015-08-10,23,30.5,28.0,32.39,2,1,1
2015-08-11,31,30.8,25.2,30.79,2,1,2
2015-08-11,22,31.2,23.6,30.7,2,3,2
2015-08-11,35,29.0,25.1,30.44,2,1,2
2015-08-11,37,32.3,24.7,30.9,2,3,2
2015-08-11,11,30.5,24.2,30.3,2,3,2
2015-08-11,34,27.8,26.0,29.83,2,1,2
2015-08-11,32,31.4,25.4,31.39,2,1,2
2015-08-11,21,30.6,25.0,31.19,2,1,2
2015-08-11,38,31.9,25.0,31.4,2,1,2
2015-08-12,31,32.8,25.2,31.88,1,1,1
2015-08-12,37,28.3,23.0,28.08,2,3,2
2015-08-12,36,28.3,25.5,30.19,2,1,2
2015-08-12,11,32.7,23.8,31.16,2,3,2
2015-08-12,34,31.2,25.2,31.19,2,1,2
2015-08-12,32,32.4,24.8,31.69,2,3,2
2015-08-12,24,27.8,24.4,29.37,2,3,2
2015-08-13,31,31.7,25.1,31.59,1,1,1
2015-08-13,33,31.3,23.1,30.31,2,3,2
2015-08-13,36,31.4,25.9,32.2,2,1,1
2015-08-13,24,30.1,24.7,30.89,2,3,2
2015-08-13,38,32.5,25.4,32.48,2,1,1
2015-08-13,23,29.2,27.7,31.95,2,1,1
2015-08-14,31,31.2,24.7,31.46,2,3,2
2015-08-14,22,31.8,23.4,30.38,2,3,2
2015-08-14,35,31.2,26.3,31.41,2,1,2
2015-08-14,36,32.4,25.3,32.17,1,1,1
2015-08-14,11,31.8,23.9,30.71,2,3,2
2015-08-14,34,31.4,26.1,31.66,2,1,2
2015-08-14,24,30.9,24.6,31.08,2,3,2
2015-08-14,38,32.9,25.0,32.49,1,1,1
2015-08-14,23,29.2,27.3,31.73,2,1,2
2015-08-15,31,31.9,24.8,31.7,2,3,2
2015-08-15,33,32.6,23.6,31.1,2,3,2
2015-08-15,35,32.8,27.5,32.8,1,1,1
2015-08-15,36,33.5,26.1,33.18,1,1,1
2015-08-15,11,30.7,23.9,30.79,2,3,2
2015-08-15,39,30.8,25.0,31.33,2,1,2
2015-08-15,21,30.7,25.8,31.75,2,1,2
2015-08-15,38,33.2,25.3,32.68,1,1,1
2015-08-15,23,29.2,28.4,32.32,2,1,1
2015-08-16,31,30.7,25.4,31.58,2,1,1
2015-08-16,37,30.4,25.7,30.67,2,1,2
2015-08-16,25,29.5,25.1,30.7,2,1,2
2015-08-16,23,30.5,27.5,32.2,2,1,1
2015-08-17,35,31.1,26.3,31.82,2,1,1
2015-08-17,32,31.6,23.7,30.91,2,3,2
2015-08-17,23,30.0,26.8,31.55,2,1,2
2015-08-18,33,32.3,22.1,30.32,1,3,2
2015-08-18,35,30.4,25.5,30.76,2,1,2
2015-08-18,38,28.7,23.8,29.65,2,3,2
2015-08-19,33,29.1,21.8,28.74,2,3,2
2015-08-20,26,27.4,24.2,29.19,2,3,2
2015-08-21,36,30.9,25.5,31.26,2,1,2
2015-08-21,32,29.5,24.5,29.77,2,3,2
2015-08-22,11,29.3,22.2,28.75,2,3,2
2015-08-22,32,29.7,24.1,29.79,2,3,2
2015-08-23,31,31.5,23.9,31.0,2,3,2
2015-08-23,35,29.3,25.4,30.82,2,1,2
2015-08-24,31,31.0,23.6,30.02,2,3,2
2015-08-24,11,30.1,22.9,29.92,2,3,2
2015-08-26,24,27.9,21.6,28.09,2,3,2
2015-08-27,31,29.2,22.2,28.54,2,3,2
2015-08-28,37,31.1,24.6,30.67,2,3,2
2015-08-28,36,30.7,25.1,30.79,2,1,2
2015-08-30,34,30.6,23.4,29.36,2,3,2
2015-08-31,31,30.7,23.4,30.03,2,3,2
2015-08-31,34,30.3,25.0,30.74,2,1,2
2015-08-31,32,30.9,24.6,31.26,2,3,2
2015-09-04,33,29.8,21.4,28.35,2,3,2
2015-09-04,36,30.7,24.5,30.32,2,3,2
2015-09-04,39,29.1,22.8,28.47,2,3,2
2016-05-23,31,28.8,18.5,26.51,2,3,2
2016-05-23,35,30.6,19.3,28.07,2,3,2
2016-05-23,32,29.3,18.2,26.48,2,3,2
2016-05-25,36,27.6,20.8,27.36,2,3,2
2016-05-26,31,24.0,17.3,23.76,2,3,2
2016-05-26,36,28.0,21.0,27.15,2,3,2
2016-05-27,33,28.9,17.6,25.59,2,3,2
2016-05-27,32,27.9,20.0,25.67,2,3,2
2016-05-28,33,28.1,17.3,25.74,2,3,2
2016-05-28,11,27.9,18.7,26.52,2,3,2
2016-05-28,34,27.0,19.2,25.47,2,3,2
2016-05-28,32,30.1,19.2,27.09,2,3,2
2016-05-29,37,29.7,19.9,27.1,2,3,2
2016-05-30,37,32.0,20.3,28.37,2,3,2
2016-05-30,36,30.9,20.5,28.83,2,3,2
2016-05-30,11,28.4,17.8,26.25,2,3,2
2016-05-30,24,29.8,20.7,28.55,2,3,2
2016-05-30,38,32.4,27.5,30.88,1,1,2
2016-05-31,39,25.0,20.6,25.7,2,3,2
2016-05-31,32,28.1,19.1,26.63,2,3,2
2016-05-31,38,32.4,20.9,30.0,2,3,2
2016-06-01,32,28.6,16.6,25.72,2,3,2
2016-06-01,24,28.3,19.5,27.01,2,3,2
2016-06-03,31,28.5,17.9,25.83,2,3,2
2016-06-03,24,27.8,19.2,26.53,2,3,2
2016-06-04,31,26.6,17.8,25.09,2,3,2
2016-06-04,33,23.7,16.6,23.22,2,3,2
2016-06-04,25,22.0,18.8,23.42,2,3,2
2016-06-05,31,31.4,19.9,28.93,2,3,2
2016-06-05,36,25.8,21.0,25.5,2,3,2
2016-06-05,11,31.9,19.8,28.31,2,3,2
2016-06-05,32,31.5,19.4,28.68,2,3,2
2016-06-06,32,28.2,18.7,26.33,2,3,2
2016-06-07,35,26.1,21.1,26.28,2,3,2
2016-06-08,33,26.1,18.3,25.37,2,3,2
2016-06-08,36,25.2,22.2,26.88,2,3,2
2016-06-08,24,25.7,20.6,26.25,2,3,2
2016-06-09,31,31.6,22.3,29.37,2,3,2
2016-06-09,22,26.8,21.1,27.09,2,3,2
2016-06-09,35,29.3,22.5,28.66,2,3,2
2016-06-09,21,25.8,21.7,27.04,2,3,2
2016-06-10,31,31.9,22.1,29.53,2,3,2
2016-06-10,35,30.0,23.4,29.91,2,3,2
2016-06-10,37,32.0,21.9,29.87,2,3,2
2016-06-10,11,31.2,21.0,29.34,2,3,2
2016-06-10,34,29.8,22.6,29.52,2,3,2
2016-06-10,21,25.2,20.8,26.18,2,3,2
2016-06-11,33,30.1,21.5,28.94,2,3,2
2016-06-11,22,30.7,22.0,29.72,2,3,2
2016-06-11,26,28.0,22.7,28.56,2,3,2
2016-06-12,31,28.8,23.7,28.98,2,3,2
2016-06-12,11,26.7,22.0,27.47,2,3,2
2016-06-12,25,27.1,23.3,28.51,2,3,2
2016-06-13,22,28.0,21.4,28.02,2,3,2
2016-06-13,36,27.7,24.2,29.32,2,3,2
2016-06-13,25,29.3,21.9,28.75,2,3,2
2016-06-14,33,29.7,20.3,28.25,2,3,2
2016-06-14,37,30.5,22.2,29.63,2,3,2
2016-06-14,32,30.7,21.8,29.52,2,3,2
2016-06-14,24,29.5,21.8,28.76,2,3,2
2016-06-17,31,29.7,21.0,28.25,2,3,2
2016-06-17,11,28.9,20.6,28.08,2,3,2
2016-06-17,24,29.9,21.9,28.95,2,3,2
2016-06-18,31,30.9,22.8,29.38,2,3,2
2016-06-18,33,31.9,21.4,30.01,1,3,2
2016-06-18,22,32.7,21.3,29.13,2,3,2
2016-06-18,36,29.4,23.3,29.04,2,3,2
2016-06-18,32,30.8,21.5,29.19,2,3,2
2016-06-18,38,30.8,22.9,29.0,2,3,2
2016-06-19,31,29.7,22.6,29.18,2,3,2
2016-06-19,33,29.8,20.2,28.23,2,3,2
2016-06-19,34,28.3,22.9,28.9,2,3,2
2016-06-19,26,30.5,23.9,29.43,2,3,2
2016-06-19,38,30.4,26.2,31.28,2,1,2
2016-06-20,31,30.5,22.7,29.82,2,3,2
2016-06-20,35,27.1,24.9,29.12,2,1,2
2016-06-20,25,29.3,23.5,29.72,2,3,2
2016-06-21,31,30.7,24.0,30.78,2,3,2
2016-06-21,11,31.1,23.1,30.52,2,3,2
2016-06-21,24,29.9,24.5,30.6,2,3,2
2016-06-22,31,30.7,23.5,30.32,2,3,2
2016-06-22,35,28.7,24.9,30.21,2,1,2
2016-06-22,37,28.3,23.0,28.75,2,3,2
2016-06-22,34,30.1,25.1,30.81,2,1,2
2016-06-22,24,24.9,22.6,26.9,2,3,2
2016-06-23,33,31.7,21.8,29.94,2,3,2
2016-06-23,37,33.1,23.6,31.73,1,3,2
2016-06-23,36,30.0,25.1,30.7,2,1,2
2016-06-23,34,30.2,24.3,30.5,2,3,2
2016-06-23,32,29.8,24.6,29.4,2,3,2
2016-06-23,38,30.6,24.1,30.78,2,3,2
2016-06-23,23,27.5,26.0,30.04,2,1,2
2016-06-24,31,25.9,22.8,27.48,2,3,2
2016-06-25,11,26.5,19.2,25.57,2,3,2
2016-06-25,32,27.5,20.0,26.63,2,3,2
2016-06-26,35,29.6,22.6,28.56,2,3,2
2016-06-26,36,30.2,23.3,29.54,2,3,2
2016-06-26,11,29.9,20.4,28.44,2,3,2
2016-06-26,24,29.2,21.6,28.46,2,3,2
2016-06-26,38,30.3,22.9,30.02,2,3,2
2016-06-27,31,29.7,20.2,28.25,2,3,2
2016-06-27,11,29.2,19.2,27.23,2,3,2
2016-06-27,32,27.9,22.3,27.48,2,3,2
2016-06-28,31,31.3,22.3,29.55,2,3,2
2016-06-28,25,29.9,22.4,29.44,2,3,2
2016-06-30,34,29.3,24.4,29.55,2,3,2
2016-06-30,39,27.8,23.5,28.96,2,3,2
2016-07-01,25,29.6,25.2,30.88,2,1,2
2016-07-02,34,28.2,24.8,29.63,2,3,2
2016-07-03,37,29.4,24.1,29.23,2,3,2
2016-07-03,34,25.0,23.2,26.89,2,3,2
2016-07-03,38,25.5,25.1,28.55,2,1,2
2016-07-04,39,33.2,26.0,33.18,1,1,1
2016-07-05,37,33.2,27.6,33.53,1,1,1
2016-07-05,36,30.9,28.9,33.49,2,1,1
2016-07-05,39,33.9,26.4,33.68,1,1,1
2016-07-05,21,25.6,25.0,28.65,2,1,2
2016-07-05,38,32.0,27.5,32.36,2,1,1
2016-07-05,23,24.1,23.4,26.78,2,3,2
2016-07-06,31,28.2,22.6,28.48,2,3,2
2016-07-06,36,30.5,29.6,33.57,2,1,1
2016-07-06,39,31.0,26.4,31.97,1,1,1
2016-07-06,38,31.2,28.1,32.99,2,1,1
2016-07-07,31,29.3,22.4,29.22,2,3,2
2016-07-07,22,32.1,24.6,31.5,2,1,1
2016-07-07,35,30.2,27.4,32.24,2,1,1
2016-07-07,39,31.4,26.6,32.02,2,1,1
2016-07-07,25,29.6,25.6,31.02,2,1,2
2016-07-07,21,27.4,24.4,29.24,2,3,2
2016-07-07,24,31.1,27.2,32.37,1,1,1
2016-07-07,38,33.0,27.7,33.27,1,1,1
2016-07-08,31,33.5,25.4,32.79,3,2,3
2016-07-08,33,33.2,23.7,31.28,1,3,2
2016-07-08,35,32.0,27.9,32.89,1,1,1
2016-07-08,37,33.2,25.5,31.99,1,1,1
2016-07-08,11,32.2,24.5,31.49,1,1,1
2016-07-08,34,32.7,27.0,32.16,1,1,1
2016-07-08,39,28.7,25.7,30.67,2,1,2
2016-07-08,32,32.5,26.6,32.19,1,1,1
2016-07-08,25,32.1,26.1,32.64,2,1,1
2016-07-08,24,30.6,26.4,31.65,2,1,2
2016-07-08,38,32.6,26.7,33.23,1,1,1
2016-07-08,23,30.3,27.4,32.27,1,1,1
2016-07-09,31,33.4,25.3,32.02,3,2,3
2016-07-09,33,32.8,23.7,31.4,1,3,1
2016-07-09,22,33.6,24.8,32.55,1,1,1
2016-07-09,35,32.8,27.5,33.56,3,2,3
2016-07-09,37,33.6,26.8,33.18,1,1,1
2016-07-09,36,31.7,27.9,33.18,1,1,1
2016-07-09,11,32.5,24.3,31.15,1,3,2
2016-07-09,34,34.1,26.7,33.25,1,1,1
2016-07-09,39,28.6,25.0,30.26,2,1,2
2016-07-09,32,33.5,25.7,32.23,1,1,1
2016-07-09,25,32.8,26.3,33.16,1,1,1
2016-07-09,21,28.7,24.2,29.77,2,3,2
2016-07-09,24,33.4,27.3,33.27,1,1,1
2016-07-09,26,29.2,25.0,30.44,2,1,2
2016-07-09,38,33.9,27.5,33.79,1,1,1
2016-07-09,23,30.3,26.1,31.68,2,1,1
2016-07-10,31,32.8,25.7,32.68,1,2,3
2016-07-10,33,32.2,23.8,31.3,1,3,2
2016-07-10,35,30.9,26.9,32.12,2,1,1
2016-07-10,37,33.3,24.8,32.36,1,1,1
2016-07-10,11,32.7,24.6,31.78,2,3,2
2016-07-10,34,31.1,26.4,32.24,2,1,1
2016-07-10,32,33.6,26.6,31.98,1,1,1
2016-07-10,21,29.2,24.7,30.31,2,3,2
2016-07-10,26,32.0,26.1,32.27,2,1,1
2016-07-10,38,33.8,28.1,34.62,1,1,1
2016-07-11,31,33.9,25.7,32.57,1,2,3
2016-07-11,35,31.4,27.6,32.37,2,1,1
2016-07-11,37,32.1,26.5,32.22,2,1,1
2016-07-11,34,32.2,28.3,33.86,1,1,1
2016-07-11,32,34.6,26.3,32.78,1,1,1
2016-07-11,23,31.3,27.7,32.7,2,1,1
2016-07-12,31,31.1,25.2,30.9,2,1,2
2016-07-12,33,28.7,23.4,29.4,2,3,2
2016-07-12,37,31.7,26.7,32.32,2,1,1
2016-07-12,11,30.5,24.0,30.4,2,3,2
2016-07-12,34,28.8,25.5,30.47,2,1,2
2016-07-12,25,28.1,24.7,29.71,2,3,2
2016-07-12,26,28.1,26.0,30.21,2,1,2
2016-07-12,23,28.0,25.7,30.23,2,1,2
2016-07-13,37,32.1,25.8,32.08,2,1,1
2016-07-13,34,30.4,25.9,30.84,2,1,2
2016-07-13,21,29.0,25.3,30.59,2,1,2
2016-07-13,38,31.6,28.2,33.5,1,1,1
2016-07-13,23,27.1,25.9,29.85,2,1,2
2016-07-14,31,31.2,24.0,30.27,2,3,2
2016-07-14,35,29.6,25.2,30.03,2,1,2
2016-07-14,36,31.7,26.9,32.59,2,1,1
2016-07-14,11,31.9,23.9,31.2,2,3,2
2016-07-14,39,29.3,25.3,30.17,2,1,2
2016-07-14,24,29.6,24.9,30.22,2,1,2
2016-07-14,23,29.3,26.5,31.37,2,1,2
2016-07-15,31,29.6,21.8,28.85,2,3,2
2016-07-15,33,30.0,21.8,29.05,2,3,2
2016-07-15,36,29.0,24.7,30.27,2,3,2
2016-07-15,11,29.2,22.1,28.56,2,3,2
2016-07-15,34,28.6,24.6,29.79,2,3,2
2016-07-15,39,29.7,23.9,30.23,2,3,2
2016-07-15,32,29.1,21.8,28.64,2,3,2
2016-07-16,36,26.1,25.9,29.35,2,1,2
2016-07-16,34,25.0,23.7,27.68,2,3,2
2016-07-17,35,27.6,23.1,28.05,2,3,2
2016-07-17,36,28.2,26.1,30.49,2,1,2
2016-07-17,24,28.2,24.2,29.62,2,3,2
2016-07-18,31,28.8,23.4,29.38,2,3,2
2016-07-18,29,28.7,23.0,29.23,2,3,2
2016-07-18,39,27.1,24.3,28.62,2,3,2
2016-07-18,24,29.6,24.3,30.39,2,3,2
2016-07-18,26,27.8,24.3,29.45,2,3,2
2016-07-19,31,32.8,25.3,32.58,1,2,3
2016-07-19,33,32.6,23.7,31.25,2,3,2
2016-07-19,35,32.6,27.2,32.29,1,1,1
2016-07-19,37,32.4,25.0,31.99,2,1,1
2016-07-19,34,31.9,26.1,31.87,2,1,1
2016-07-19,32,31.4,24.5,30.71,2,3,2
2016-07-19,24,31.5,25.2,31.85,2,1,1
2016-07-19,23,30.3,27.1,31.92,2,1,1
2016-07-20,31,32.2,25.8,32.56,1,2,3
2016-07-20,33,31.0,23.6,30.71,2,3,2
2016-07-20,35,32.7,28.2,33.77,2,1,1
2016-07-20,11,32.6,24.6,32.09,1,1,1
2016-07-20,34,32.0,27.9,33.24,1,1,1
2016-07-20,39,30.7,25.8,31.67,2,1,1
2016-07-20,32,33.3,25.1,31.75,1,1,2
2016-07-20,25,31.7,26.5,32.59,2,1,1
2016-07-20,24,32.1,25.0,31.98,2,1,1
2016-07-20,23,31.5,28.8,33.31,2,1,1
2016-07-21,31,31.0,25.1,31.53,2,1,1
2016-07-21,33,31.2,23.2,30.51,2,3,2
2016-07-21,22,28.3,21.5,28.23,2,3,2
2016-07-21,37,30.3,24.4,29.64,2,3,2
2016-07-21,36,32.5,26.3,32.19,2,1,1
2016-07-21,11,32.2,24.7,31.99,2,3,1
2016-07-21,34,32.6,27.5,33.41,2,1,1
2016-07-21,39,31.1,26.7,32.16,2,1,1
2016-07-21,32,33.0,25.0,31.63,1,1,2
2016-07-21,38,30.7,24.8,31.23,2,3,2
2016-07-21,23,31.4,27.5,32.65,2,1,1
2016-07-22,31,33.6,26.0,33.38,1,1,1
2016-07-22,22,30.4,22.5,29.83,2,3,2
